YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2017,8,27,15.32,10.05,12.69,14.87,8.3,75.56,0.01,93.45,2.33,3.91,1.45,2.45,170.81,4.05,5.84,2.07,3.77,168.19
2017,8,28,19.51,14.52,17.01,19.44,11.17,76.31,0.01,93.15,1.93,2.62,1.38,1.23,195.06,3.7,5.15,2.35,2.8,222.25
2017,8,29,12.98,6.11,9.55,13.08,6.71,67.06,0,93.84,3.38,6.21,1.65,4.56,191.56,5.62,9.12,3.02,6.1,193.88
2017,8,30,9.69,-4.13,2.78,9.9,2.99,43.44,0,94.6,2.02,2.98,1.02,1.95,161.56,4.12,6.7,0.67,6.03,161.94
2017,8,31,10.63,-0.12,5.26,10.77,4.09,50.94,0,93.91,3.43,5.05,2.1,2.95,180,6.36,7.28,4.82,2.46,179
2017,9,1,18.14,7.36,12.75,18.07,7.08,52.38,0,93.29,3.48,4.48,2.79,1.69,247.44,6.54,8.39,4.2,4.2,262.06
2017,9,2,17.33,8.39,12.86,17.37,7.45,58.31,0,93.59,2.89,4.56,1.55,3,186.44,4.94,7.62,2.96,4.66,188.81
2017,9,3,15.51,5.88,10.69,15.16,6.23,56.31,0,93.62,2.23,3.48,1.17,2.3,190.81,3.72,5.67,1.72,3.95,193.94
2017,9,4,9.58,-1.1,4.24,9.51,3.72,52.12,0,94.56,3.11,5.2,1.09,4.11,174.12,5.19,7.8,1.52,6.28,174.44
2017,9,5,10.06,-1.9,4.08,9.2,3.54,47.62,0,94.43,2.77,4.84,0.88,3.96,144.38,4.59,6.98,1.1,5.88,141.94
2017,9,6,11.94,5.37,8.65,11.9,6.1,68.94,0,93.73,2.29,3.19,0.46,2.73,171,3.88,5.56,0.52,5.05,198.25
2017,9,7,13.69,7.74,10.72,13.62,7.02,70.56,0,93.81,1.95,3.23,0.76,2.47,156.75,3.13,5.97,0.98,5,157.38
2017,9,8,14.76,7.78,11.27,14.16,7.08,68,0,93.43,2.11,3.68,0.55,3.12,150.06,3.18,5.28,0.87,4.41,148.56
2017,9,9,15,10.62,12.8,15.07,8.61,77.56,0.44,93.35,2.29,3.57,0.57,3,164.88,3.54,5.16,0.79,4.38,165.75
2017,9,10,10.26,5.26,7.76,10.31,6.04,71.94,64.96,93.26,4.7,6.99,1.51,5.48,221.88,7.85,10.78,2.98,7.8,220.81
2017,9,11,12.33,-0.13,6.1,11.98,4.03,47.44,0,94.04,2.55,5.3,0.2,5.1,152.62,4.57,9.38,0.21,9.16,151.56
2017,9,12,10.89,1.21,6.05,10.02,4.46,55,0,94.36,2.03,3.2,0.8,2.39,161,3.11,5.1,1.08,4.02,159.19
2017,9,13,12.66,3.8,8.23,12.37,5.37,60.31,0,93.84,1.94,2.36,0.73,1.63,202,3.12,4.27,1.09,3.18,201.06
2017,9,14,13.94,2.4,8.17,13.99,4.82,49.81,0,94.03,3.59,4.96,2.08,2.88,184.88,6.66,8.03,4.63,3.39,185.69
2017,9,15,8.86,-1.27,3.79,8.85,3.66,53.06,0.09,95.15,2,2.76,1.27,1.48,175.75,3.55,5.39,1.91,3.47,178.38
2017,9,16,10.9,0.58,5.74,10.71,4.21,55.5,0,94.98,2.08,3.02,0.79,2.22,158.56,3.84,6.62,0.87,5.76,155.5
2017,9,17,13.46,4.11,8.78,13.58,5.43,57.38,0,94.46,3.33,4.44,2.23,2.21,179.5,6.41,6.86,4.82,2.04,178.06
2017,9,18,16.23,6.99,11.62,16.33,6.71,57.31,0,93.97,3.63,5.14,2.27,2.87,182.75,6.73,7.62,5.01,2.61,181.44
2017,9,19,18.91,10.43,14.67,18.92,8.54,61.88,0,93.39,3.82,6.27,2.09,4.18,179.19,7.24,9.7,4.84,4.85,193.25
2017,9,20,17.02,8.78,12.9,16.87,7.69,60.81,9.92,93.74,4.06,6.52,1.05,5.47,208.69,6.5,9.72,1.85,7.87,208.81
2017,9,21,11.24,5.94,8.59,11.29,6.16,73.31,14,94.53,2.2,3.66,0.95,2.71,177.88,3.42,5.89,1.33,4.56,181.5
2017,9,22,13.74,3.15,8.45,13.44,5.13,59.06,0,94.28,1.99,2.39,1.12,1.27,186.69,3.4,5.14,1.6,3.55,190.19
2017,9,23,14.48,2.92,8.7,14.19,5,52.62,0,94.31,2.71,4.2,0.97,3.23,165,4.9,6.55,1.52,5.05,148.19
2017,9,24,16.03,9.67,12.85,16.13,8.18,69.88,0,93.83,3,4.59,1.58,3.01,182.88,5.57,7.14,3.12,4.01,196.19
2017,9,25,19.94,13.35,16.65,19.96,10.19,70.44,0,94.06,2.04,3.07,0.41,2.66,137.25,4.01,6.23,0.44,5.8,135.88
2017,9,26,17.83,14.09,15.96,17.98,10.86,80.56,7.04,93.82,2.39,4.29,1.27,3.02,165.44,3.84,6.23,1.97,4.25,193.44
2017,9,27,7.86,5.56,6.71,8.15,6.04,85.69,6.8,94.37,2.36,3.62,1.05,2.57,177.19,3.66,5.31,2.04,3.28,179.06
2017,9,28,9.81,7.76,8.79,10.02,7.02,87.69,4.63,94.4,1.12,1.94,0.25,1.69,120.31,1.82,2.83,0.42,2.41,117.19
2017,9,29,15.98,10.12,13.05,15.98,8.3,73.19,0.3,93.7,1.82,3.12,0.98,2.14,185.69,3.27,6.41,1.3,5.11,211.81
2017,9,30,20.49,8.54,14.51,20.29,7.69,54.88,0.85,92.62,3.44,4.33,1.53,2.8,274.88,6.09,7.67,2.73,4.93,274.25
2017,10,1,13.01,1.11,7.06,13.15,4.64,49.25,2.06,93.15,4.92,6.86,2.35,4.51,190.44,8.73,11.17,6.71,4.46,190.94
2017,10,2,13.39,-0.15,6.62,12.83,4.09,43.19,0,93.36,3.37,5.4,0.92,4.48,235.69,6.26,8.53,1.22,7.31,235.5
2017,10,3,19.65,1.48,10.56,19.67,4.64,33.44,0,93.33,3.27,4.16,0.94,3.23,233.25,6.58,8.7,1.15,7.55,231.44
2017,10,4,24.59,3.85,14.23,24.44,5.49,28.12,0,92.49,5.24,6.4,3.26,3.15,317.69,9.55,11.05,8.11,2.95,317.94
2017,10,5,18.83,2.21,10.52,18.9,4.94,38.81,0,92.97,2.19,3.48,0.98,2.49,168.19,4.4,8.27,1.7,6.58,176.75
2017,10,6,17.65,4.3,10.98,16.58,5.55,46.69,0,94.2,2.11,3.77,0.95,2.81,128.12,3.5,5.92,1.29,4.63,126.56
2017,10,7,14.79,5.46,10.12,14.93,5.98,57.94,0,94.08,3.1,5.02,1.62,3.41,98.88,5.8,7.97,3.32,4.65,68.81
2017,10,8,16.96,8.64,12.8,17.14,7.57,61.69,0,93.52,2.58,4.36,1.7,2.66,238.06,4.96,6.27,2.59,3.68,239.56
2017,10,9,15.62,1.79,8.7,15.51,4.7,47.44,0,93.64,2.17,3.23,1.34,1.88,130.38,3.84,5.88,1.3,4.57,128.75
2017,10,10,14.2,6.74,10.48,14.33,6.59,64.12,0.06,93.6,1.95,3.31,0.66,2.66,107.62,3.23,5.39,0.89,4.51,102.44
2017,10,11,10.68,8.72,9.7,10.9,7.51,88.06,7.04,93.82,2.11,3.11,1.04,2.07,152.5,3.34,4.63,2.3,2.34,150.75
2017,10,12,8.88,6.27,7.58,9.12,6.35,84.5,5.38,94.14,3.11,4.05,2.4,1.65,162.38,4.75,5.88,3.87,2.01,164.25
2017,10,13,11.89,3.44,7.66,11.96,5.19,63,0.05,94.4,2.3,3.42,1.52,1.9,164.31,3.5,4.69,2.25,2.44,169.19
2017,10,14,14.7,-0.27,7.22,14.84,4.09,46.81,0,94.35,2.29,2.99,0.68,2.31,183.38,4.43,7.38,0.55,6.84,182.94
2017,10,15,15.85,1.8,8.83,15.98,4.64,44.56,0,94.01,3.16,4.52,2.19,2.34,171.88,6.12,7.16,3.95,3.22,170
2017,10,16,21.26,8.06,14.65,21.43,7.32,47.38,0,93.29,3.19,4.76,1.92,2.84,263.81,5.98,7.81,3.49,4.32,277.44
2017,10,17,25.66,11.13,18.4,25.79,9.16,49.25,0,93.19,1.95,2.9,0.67,2.23,166.94,4.03,6.62,0.38,6.23,168.19
2017,10,18,24.9,13.78,19.34,25.1,10.99,57.06,0.38,93.1,3.05,6.05,0.88,5.16,228.62,5.19,10.47,1.56,8.9,214.75
2017,10,19,16.71,2.5,9.6,17.06,4.88,42.12,0,93.98,2.72,3.91,1.42,2.49,130.56,4.8,6.55,2.32,4.23,128.38
2017,10,20,20.19,7.3,13.74,20.51,7.08,45.56,0,93.19,3.03,4.59,1.16,3.42,222.62,5.23,7.36,1.24,6.11,234.44
2017,10,21,16.15,3.3,9.73,16.3,5.19,47.31,0,94.13,3.31,4.38,1.35,3.02,152.94,5.29,6.56,2.22,4.34,155.25
2017,10,22,13.01,2.95,7.98,13.39,5,54.62,0,94.41,2.49,4.11,0.98,3.12,147.38,4.33,6.27,1.28,4.98,145.44
2017,10,23,17.4,4.51,10.95,17.62,5.68,45.62,0,93.69,3.3,4.41,2.25,2.16,178.62,6.02,6.75,5.43,1.32,191.75
2017,10,24,20.35,7.37,13.86,20.46,7.02,47.31,0,93.48,2.73,4.09,1.52,2.57,184.81,5.18,6.22,3.53,2.69,167.69
2017,10,25,19.73,13.3,16.51,19.58,10.31,69.69,14.24,93.45,1.98,2.72,1.34,1.38,183.62,3.48,4.4,2.77,1.63,182
2017,10,26,19.26,14.34,16.8,18.51,11.05,74.75,15.55,93.23,1.94,3.22,0.5,2.73,133.69,3.43,5.05,0.66,4.4,132.62
2017,10,27,19.35,8.32,13.83,19.47,7.63,58.25,4.09,93.53,2.24,3.66,0.64,3.02,152.38,3.93,6.44,0.95,5.48,155.81
2017,10,28,19.46,9.37,14.42,19.68,8,56.12,0,93.01,3.31,4.58,1.9,2.68,175.38,6.23,6.95,5.16,1.79,203.38
2017,10,29,17.73,11.7,14.72,17.98,9.22,70.75,4.69,93.18,2.7,3.95,1.47,2.48,181.75,4.55,5.91,2.84,3.05,183.38
2017,10,30,16.31,6.38,11.34,16.35,6.47,58.12,0.09,93.75,2.53,3.9,1.57,2.33,137.06,4.26,5.8,2.58,3.22,138.44
2017,10,31,18.05,7.68,12.87,18.1,7.02,54.25,0,93.7,3.59,5.11,1.84,3.27,116.81,6.53,8.3,3.01,5.29,115.38
2017,11,1,21.1,9.26,15.18,21.26,7.87,48.81,0.04,93.18,4.49,5.95,3.02,2.93,134.81,8.13,9.55,6.24,3.3,133
2017,11,2,22.19,10.62,16.4,22.2,8.73,54,4.65,92.92,2.12,3.84,1.47,2.37,233.25,4.12,7.64,2.53,5.11,237.69
2017,11,3,16.46,10.98,13.73,16.66,8.79,72,1.17,93.53,2.54,3.67,1.65,2.02,148,4.29,5.56,2.77,2.8,149.12
2017,11,4,15.78,3.97,9.87,15.91,5.49,51.81,0,93.8,2.23,3.56,1.25,2.31,143.81,4.31,6.12,1.95,4.18,142.56
2017,11,5,18.29,6,12.15,18.51,6.29,48.12,0,93.8,3.02,4.34,1.84,2.5,148.56,5.88,6.4,4.83,1.57,146.69
2017,11,6,20.14,10.02,15.08,20.27,8.24,54.38,0.13,93.74,2.82,3.82,2.05,1.77,139.12,5.48,6.07,4.62,1.45,137.75
2017,11,7,20.59,12.37,16.48,20.62,9.64,63.94,13.85,93.33,1.68,3.1,0.67,2.43,202.81,3.37,7.12,1.08,6.04,187.5
2017,11,8,18.21,11.48,14.84,18.16,9.03,68.81,0.63,93.61,1.84,2.51,1.44,1.07,154.25,3.15,4.59,2.21,2.38,156.88
2017,11,9,18.99,9.12,14.05,18.3,7.75,58.25,4.03,93.75,1.88,3.39,0.86,2.53,132.56,2.94,4.93,1.26,3.67,130.94
2017,11,10,21,8.51,14.76,20.77,7.45,51.81,0.18,93.76,2.55,3.59,0.87,2.71,166.81,4.51,6.98,1.21,5.77,167.56
2017,11,11,21.48,9.14,15.3,21.28,7.75,50.69,0,93.73,1.8,2.44,0.59,1.84,136.88,3.2,6.46,0.82,5.64,132.75
2017,11,12,23.66,9.63,16.65,23.81,8.06,46.75,0,93.45,2.88,4.07,2.05,2.02,172.31,5.75,7.14,4.55,2.59,184.81
2017,11,13,25.94,10.45,18.19,26.07,8.48,41.69,0,93.39,3.68,4.99,2.69,2.3,128.94,6.99,8.03,4.7,3.33,142.44
2017,11,14,26.69,11.19,18.94,26.87,8.97,42,0,92.98,3.33,4.79,2.32,2.47,153.06,6.37,7.8,5.3,2.5,181.31
2017,11,15,24.44,8.97,16.7,24.53,8.06,39.06,3.93,92.93,4.24,6.43,1.68,4.75,214.25,7.32,9.99,2.03,7.96,215.75
2017,11,16,18.36,0.97,9.66,18.73,4.39,36.94,0.01,93.74,2.05,3.09,1.52,1.57,154.94,3.91,6.55,1.41,5.13,157
2017,11,17,20.68,3.12,11.9,20.91,5.13,34.19,0,93.22,3.64,5.23,2.23,2.99,204.94,6.3,8.16,3.66,4.5,206.38
2017,11,18,18.7,-0.24,9.23,18.56,4.09,32.75,0,93.63,1.48,2.68,0.15,2.53,171.5,2.6,7.29,0.41,6.87,191.06
2017,11,19,21.47,3.6,12.53,21.41,5.37,36.12,0,93.31,3,4.48,1.14,3.33,170.56,5.16,7.45,1.81,5.64,169.38
2017,11,20,21.13,8.22,14.67,21.4,7.32,49.38,0.63,93.21,2.66,4.76,0.76,3.99,117.25,4.6,7.76,0.94,6.82,112.5
2017,11,21,19.16,7.61,13.38,19.54,7.08,55.12,0.53,93.94,2.24,3.59,1.28,2.3,143.62,3.69,6.16,1.93,4.23,146.75
2017,11,22,22.93,6.76,14.84,23,6.65,41.31,0,93.47,2.09,3.82,0.66,3.16,205.75,3.95,7.73,0.63,7.09,249.75
2017,11,23,26.42,5.65,16.04,26.51,6.16,30.31,0,93.1,3.52,4.59,0.88,3.72,282.44,6.18,8.27,1.32,6.95,281.19
2017,11,24,16.91,3.23,10.07,17.22,5.19,43.62,1.99,93.83,2.38,3.12,1,2.13,135.06,3.76,5.7,1.91,3.78,135.62
2017,11,25,19.97,7.35,13.65,19.87,6.9,51.31,24.13,93.88,2.13,3.36,0.48,2.88,171.81,3.6,6.15,0.67,5.48,175.5
2017,11,26,24.41,8.51,16.46,24.65,7.45,41.75,0,93.34,2.74,3.94,1.54,2.4,170.06,5.16,6.87,2.17,4.7,168
2017,11,27,20.23,10.07,15.15,20.42,8.24,52.88,0.07,93.93,3.01,4.74,1.45,3.3,188.06,5.49,7.48,3.25,4.23,189.69
2017,11,28,19.97,9.26,14.61,19.96,7.87,54.06,0,93.95,2.34,4.31,0.46,3.84,91.06,3.95,6.61,0.81,5.8,73.62
2017,11,29,22.33,14.18,18.26,22.23,10.93,66.06,14.73,93.51,2.49,3.98,1.2,2.78,156.75,4.34,6.41,2.72,3.69,154.75
2017,11,30,23.12,12.8,17.96,22.98,9.95,58.12,0.03,93.44,2.09,3.21,0.75,2.46,132.69,3.71,6.82,1.05,5.77,132.5
2017,12,1,20.93,12.71,16.82,20.8,9.89,63.31,0.47,93.44,1.72,3.02,0.87,2.16,146.56,3.39,5.44,1.8,3.63,131.19
2017,12,2,19.49,14.64,17.06,19.59,11.17,76.12,16.09,93.52,1.43,2.64,0.46,2.18,157.25,2.65,4.14,0.86,3.29,156
2017,12,3,18.23,15.12,16.67,18.35,11.47,83.62,10.27,93.72,2.12,3.26,0.98,2.28,174.19,3.93,5.22,2.26,2.96,175.12
2017,12,4,19.21,12.91,16.06,19.49,9.95,71.25,0.36,94.05,1.97,2.99,1.26,1.74,123.5,3.62,5.2,2.16,3.05,123.56
2017,12,5,19.9,13.68,16.79,20.06,10.44,70.75,0.02,93.86,2.28,3.46,1.2,2.26,76.69,4.23,5.12,3.31,1.8,75.56
2017,12,6,22.76,15.29,19.02,22.35,11.72,66.06,5.35,93.58,1.67,2.2,0.76,1.43,162.56,3.06,5.45,1.01,4.44,160
2017,12,7,25.74,14.62,20.18,25.57,11.23,56.69,0.07,93.35,1.79,2.49,0.16,2.32,140.19,3.38,6.13,0.27,5.86,138.19
2017,12,8,26.13,15.37,20.76,26.23,11.84,56,1.41,93.13,2.42,3.86,1.1,2.76,183.81,4.88,6.67,2.04,4.63,211.38
2017,12,9,25.15,13.81,19.48,24.95,10.99,58.38,0.41,93.43,1.88,3.21,0.46,2.75,148.19,3.29,4.88,0.6,4.29,148.75
2017,12,10,26.65,10.7,18.67,26.33,8.67,42.69,0,93.54,2.02,3.43,0.67,2.76,174.44,3.88,5.95,1.12,4.84,179.75
2017,12,11,22.46,9.79,16.12,22.73,8.12,49.56,0,93.83,2.01,3.51,1.3,2.21,96.06,3.7,5.78,1.48,4.3,95.12
2017,12,12,23.89,8.11,16,24.09,7.39,40.19,0,93.32,2.87,4.34,1.66,2.68,150.12,5.62,6.74,4.23,2.5,162.75
2017,12,13,24,13.49,18.75,24.07,10.5,53.69,0.4,93.37,2.2,3.38,0.41,2.97,215.81,4.44,6.12,0.77,5.34,228.88
2017,12,14,23.12,9.47,16.3,23.08,8,48.88,0,93.85,2.1,3.3,0.74,2.55,155.88,3.98,7.04,0.93,6.11,155.12
2017,12,15,25.77,15.17,20.47,25.95,11.84,54.31,0,93.31,2.77,3.98,1.71,2.27,157.44,5.73,6.95,4.34,2.61,155.19
2017,12,16,30.6,16.44,23.52,30.71,12.76,48.44,0.09,92.53,3.23,5.37,1.84,3.53,337.94,6.7,9.38,4.2,5.16,337.44
2017,12,17,20.9,4.52,12.71,21,6.59,41.44,3.56,93.89,3.45,6.16,0.95,5.2,138.38,5.91,10.78,1.56,9.22,140.88
2017,12,18,18.97,7.21,13.09,19.08,6.84,49.94,0,94.07,2.46,4.28,1.16,3.11,46.75,4.2,6.48,1.94,4.55,30
2017,12,19,23.14,13.42,18.28,23.43,10.38,58.56,0,93.64,2.42,4.05,1,3.05,85.88,4.16,6.33,2.64,3.69,97.19
2017,12,20,25.37,17.24,21.3,25.62,13.24,65.25,3.78,93.31,2.69,3.92,1.48,2.44,138.44,4.62,6.3,2.57,3.73,135.25
2017,12,21,24.4,18.52,21.46,24.47,14.34,73.69,9.65,93.22,2.41,4.15,0.44,3.71,221.69,4.3,6.14,0.85,5.29,234.06
2017,12,22,25.3,18.49,21.9,25.33,14.34,69.31,0.99,93.12,1.7,2.88,0.7,2.18,128.75,3.21,4.47,1.23,3.23,139.31
2017,12,23,18.37,11.68,15.02,18.4,9.89,69.44,26.26,93.66,2.73,5.84,1.11,4.73,166.31,4.89,9.99,2.12,7.88,167.44
2017,12,24,21.08,8.94,15.01,20.65,7.69,50.69,0,93.78,2.09,3.05,0.66,2.38,109.94,3.62,6.29,0.92,5.37,106.62
2017,12,25,25.72,11.56,18.64,25.87,9.16,44.31,0,93.39,2.96,3.68,1.83,1.85,193,5.91,7.43,4.27,3.16,206.44
2017,12,26,27.05,9.88,18.47,26.79,8.18,38.12,0,93.26,2.84,4.23,0.33,3.9,161.69,5.52,7,0.41,6.59,161.38
2017,12,27,22.74,14.3,18.52,22.51,10.93,61.5,1.39,93.81,2.04,3.34,1.02,2.32,128.12,3.65,5.91,1.38,4.53,127.12
2017,12,28,26.19,13.18,19.69,25.81,10.19,49.88,0,93.68,1.87,3.09,0.52,2.56,147.81,3.32,6.15,0.8,5.36,145.75
2017,12,29,26.7,12.63,19.66,26.89,9.89,47.69,0,93.38,2.33,3.32,1.68,1.64,157.31,4.66,6.27,2.33,3.95,140.31
2017,12,30,28.74,13.63,21.19,28.93,10.56,44.38,0.04,93.1,2.23,3.27,1.14,2.13,186,4.53,6.19,1.49,4.7,198.88
2017,12,31,19.37,16.01,17.69,19.53,12.21,81.56,30.16,93.45,2.2,3.36,1.14,2.22,151.19,3.51,5.76,1.84,3.92,152.75
2018,1,1,19.57,12.86,16.21,19.65,9.95,70,0.66,93.55,1.98,2.9,1.27,1.62,161.69,3.29,4.38,2.18,2.2,165.38
2018,1,2,24.07,9.96,17.01,23.22,8.3,48.06,0,93.35,1.86,2.78,0.67,2.11,177.62,2.95,4.09,0.88,3.22,180.62
2018,1,3,25.91,10.71,18.31,25.63,8.67,43.31,0,93.26,1.9,3.16,0.65,2.52,180.88,3.71,7.37,0.97,6.39,190.56
2018,1,4,28.2,11.04,19.62,28.3,8.85,36.62,0,92.86,3.66,4.56,2.49,2.07,224.75,7.31,8.24,6.34,1.91,239.38
2018,1,5,22.73,12.48,17.6,22.9,9.7,54.44,0.09,93.37,3.33,5.02,1.27,3.75,177.5,6.05,8.21,3.6,4.61,178.12
2018,1,6,22.11,8.09,15.1,22.05,7.26,47,0,94.07,1.93,3.26,0.74,2.52,146.75,3.41,5.98,1.16,4.83,146
2018,1,7,24.33,10.88,17.61,24.49,8.73,46.31,0,93.99,2.27,3,1.5,1.5,189.19,4.62,6.04,2.14,3.9,172.19
2018,1,8,24.35,10.47,17.4,24.51,8.42,45.25,0,94.03,2.73,3.88,1.67,2.21,128.56,5.62,6.45,4.22,2.23,127.5
2018,1,9,22.71,10.19,16.45,22.26,8.36,48.38,0,93.89,1.76,2.35,1.28,1.08,121.62,3.41,4.88,2.36,2.52,106.38
2018,1,10,25.37,13.97,19.67,25.47,10.68,51.88,0.03,93.75,2.28,2.83,1.82,1.02,164.81,5.01,6.78,3.12,3.67,164.56
2018,1,11,27.19,16.9,22.04,27.3,12.94,56.75,0.29,93.65,1.97,2.62,1.22,1.4,122.81,4.16,5.49,3.46,2.03,121.69
2018,1,12,24.8,20.01,22.4,24.83,15.75,76.56,32.59,93.24,1.64,2.14,1.12,1.02,215.25,3.69,5.12,1.62,3.51,272.5
2018,1,13,21.43,18.67,20.05,21.2,14.47,84.69,10.63,93.34,2.37,3.23,1.51,1.73,199.94,4.48,6.09,3.7,2.39,200.19
2018,1,14,20.41,12.13,16.27,20.34,9.52,63.75,0.12,93.67,2.5,3.4,1.38,2.02,163.44,4.16,5.53,2.33,3.2,165.81
2018,1,15,22.35,11.67,17.01,21.98,9.22,54.81,0,93.61,1.9,3.5,0.66,2.83,113.62,3.3,5.49,1.02,4.48,122.62
2018,1,16,22.08,13.9,17.99,22.22,10.62,63.31,0.33,93.72,2.07,3.11,1.4,1.71,57.12,4.25,4.86,2.96,1.9,40.06
2018,1,17,21.07,15.07,18.07,20.62,11.47,71.56,20.58,93.73,1.97,3.02,0.5,2.53,185.69,3.41,4.59,0.63,3.96,173.81
2018,1,18,23.94,9.95,16.94,22.29,8.36,48.44,0,93.94,1.74,2.37,0.27,2.1,156.44,2.62,3.58,0.41,3.16,157.06
2018,1,19,23.59,11.03,17.31,23.12,8.79,50.12,0.01,93.96,2.26,2.84,1.5,1.34,139.56,4.02,5.09,2.43,2.66,139
2018,1,20,22.74,13.63,18.19,21.85,10.56,58.38,0.13,93.69,1.57,2.84,0.27,2.57,201.94,2.7,4.55,0.62,3.93,200.88
2018,1,21,23.4,14.1,18.75,23.19,10.8,59.5,1.28,93.32,1.77,2.28,0.25,2.03,165.5,3.06,4.19,0.33,3.86,165.94
2018,1,22,25.45,13.88,19.67,25.48,10.8,55,2.87,92.94,1.57,2.05,0.91,1.14,227.12,3.45,5.36,1.31,4.05,238.31
2018,1,23,26.26,15.58,20.91,26.24,11.96,56.56,4.49,93.02,2.04,2.48,1.65,0.83,197.56,4.19,6.23,2.56,3.67,198.75
2018,1,24,20.11,11.56,15.83,20.25,9.09,60.5,0.17,93.84,2.27,3.71,0.99,2.72,165.75,4.31,5.87,2.62,3.24,165.56
2018,1,25,19.85,12.36,16.11,19.64,9.77,64.19,1,93.83,1.93,3.63,0.45,3.18,115.62,3.28,5.69,1.2,4.48,99.06
2018,1,26,21.49,15.08,18.29,21.1,11.54,68.44,0.85,93.48,1.88,3.37,0.23,3.14,137,2.92,4.88,0.48,4.4,118.75
2018,1,27,23.69,18.31,21,23.66,14.16,75,2.37,93.27,1.42,2.43,0.53,1.9,179.44,2.76,4,0.57,3.42,181.56
2018,1,28,23.71,13.77,18.74,23.8,10.8,61.69,0.01,93.62,1.87,2.43,1.2,1.23,110.38,3.77,4.84,2.59,2.25,109.62
2018,1,29,22.44,10.36,16.4,22.29,8.48,52.31,0,93.42,2.59,3.95,1.36,2.59,141.69,4.89,6.47,3.19,3.28,140.88
2018,1,30,24.05,16.55,20.3,24.07,12.82,65.06,0.96,93.2,2.38,3.62,1.23,2.39,139.94,4.65,6.29,2.61,3.68,138.69
2018,1,31,22.48,15.69,19.08,21.87,11.96,66.75,8.64,93.77,1.34,2.12,0.65,1.47,132.44,2.49,5.23,1.05,4.17,130.56
2018,2,1,25.85,12.27,19.06,24.43,9.58,46.44,0,93.79,1.6,2.45,0.52,1.94,143.56,2.37,3.95,1.1,2.85,142.81
2018,2,2,26.16,13.62,19.9,25.19,10.44,49.38,0,93.68,1.99,2.74,1.3,1.45,128.81,3.14,4.26,2.12,2.12,127.69
2018,2,3,26.51,14.1,20.3,26.39,10.8,51.19,0,93.53,2.38,3.51,1.4,2.12,154.06,4.53,5.61,3.04,2.57,152.19
2018,2,4,26.85,12.58,19.72,26.79,9.83,46.5,0,93.63,2.38,3.14,1.59,1.55,170.88,4.75,6.58,3.7,2.88,169.62
2018,2,5,27.68,13.18,20.43,27.51,10.19,45.75,0,93.55,1.91,2.82,0.82,2,149.5,3.84,6.18,0.88,5.29,150.81
2018,2,6,27.42,14.81,21.12,27.49,11.29,49.62,0,93.32,2.12,3.12,1.27,1.85,134.94,4.38,5.88,3.11,2.77,119.31
2018,2,7,26.75,15.53,21.14,26.39,11.96,54,8.19,93.27,1.55,2.18,0.7,1.48,188.06,2.7,4.41,1.15,3.26,188.25
2018,2,8,27.39,15.67,21.53,27.05,12.02,52.38,1.08,93.02,1.9,2.46,1.08,1.39,153.5,3.69,6.46,1.32,5.14,165.06
2018,2,9,20.01,15.14,17.58,20.03,11.66,73.75,38.23,93.24,2.41,3.87,1.05,2.82,202.94,4.6,6.59,2.18,4.41,206.56
2018,2,10,21.73,10.4,16.07,20.98,8.54,52.62,0.77,93.68,1.77,2.86,0.77,2.09,145.56,2.78,4.47,1.11,3.36,143.69
2018,2,11,14.09,9.54,11.82,14.12,7.93,74.88,3.61,94.38,2.8,4.5,1.18,3.32,181.25,5.4,7.28,2.96,4.32,181.19
2018,2,12,16.99,5.46,11.23,16.23,6.1,49.81,0,94.35,2.04,3.29,0.36,2.93,147,3.62,5.57,0.56,5,128.44
2018,2,13,19.48,9.27,14.37,19.63,7.81,54.75,0,94.14,2.45,3.43,1.69,1.74,161.12,4.94,5.72,3.88,1.84,158.44
2018,2,14,21.43,10.69,16.06,21.51,8.61,54.44,0,94.01,2.8,4.28,1.55,2.73,174.81,5.79,7.2,4.2,3,173.31
2018,2,15,22.83,12.12,17.47,22.93,9.52,54.31,0,93.89,2.78,4.1,1.82,2.28,173.94,6,6.87,4.23,2.64,172.38
2018,2,16,24.3,15.59,19.95,24.22,11.84,61.5,0.13,93.85,2.25,3.2,1.38,1.83,148.19,4.69,5.73,3.22,2.51,162.38
2018,2,17,24.91,16.99,20.95,24.84,13,64.94,0.71,93.63,1.73,2.09,1.27,0.82,182.94,3.66,5.38,1.66,3.72,181.75
2018,2,18,25.64,16.12,20.88,25.69,12.33,59.31,0.34,93.06,1.75,2.97,1.48,1.49,173.5,4.05,6.46,2.3,4.17,172.75
2018,2,19,24.01,15.14,19.58,23.77,11.6,60.44,0.97,93.07,2.38,3.12,0.94,2.19,186.56,4.34,6.24,1.31,4.93,188.06
2018,2,20,22.16,12.81,17.49,21.2,9.95,58.88,2.24,93.52,1.12,1.84,0.35,1.48,164.81,2.05,5.66,0.51,5.16,165.56
2018,2,21,21.64,6.78,14.21,21.15,6.65,46.44,0,93.97,1.59,2.44,0.33,2.11,161.31,2.8,4.8,0.44,4.36,167.88
